EnsemblID	U6475-ULDM	I6475-ILDM	I1793-ILDM	I6475-I1793	I6475-U6475	ILDM-ULDM	ULDMA_1	ULDMA_2	ULDMA_3	ULDMB_1	ULDMB_2	ULDMB_3	U6475A_1	U6475A_2	U6475A_3	U6475B_1	U6475B_2	U6475B_3	ILDMA_1	ILDMA_2	ILDMA_3	ILDMB_1	ILDMB_2	ILDMB_3	I6475A_1	I6475A_2	I6475A_3	I6475B_1	I6475B_2	I6475B_3	I1793A_1	I1793A_2	I1793A_3	I1793B_1	I1793B_2	I1793B_3	EnsembleIDversion	KaryotypeBand	ChromosomeScaffoldName	GeneStart	GeneEnd	GeneGCcontent	TranscriptCount	GeneType	GeneDescription	GeneStrand	GeneSymbol
ENSG00000099250	0	-1	0	0	-1	0	8.078534331	8.013859891	8.075825738	8.271767959	8.596333607	8.579407254	7.652809811	7.707817252	7.806044015	8.318407311	8.247356561	8.310516593	7.325709428	7.605366086	7.674451965	8.262310835	8.247051346	8.546055972	7.042306189	7.050812581	6.568441884	7.690272633	7.986098968	7.316067445	6.991093437	7.004563516	6.886043623	8.191110576	7.711038729	7.741086954	ENSG00000099250.13	p11.22	10	33466420	33625190	41.34	14	protein_coding	neuropilin 1 [Source:HGNC Symbol;Acc:8004]	-1	NRP1
ENSG00000100345	0	-1	0	0	-1	0	14.95807933	15.06571429	15.08451053	14.87694067	14.83856135	14.95370284	14.75696274	14.55328499	14.65079212	15.28043759	15.30359102	15.23723668	14.42421719	14.48087696	14.80498933	14.73289533	14.75418782	14.92691252	13.95350489	13.97450734	13.90916471	13.95213757	14.51995241	13.75783762	14.10288754	14.38672556	13.96347665	14.73800099	14.22633545	14.06648694	ENSG00000100345.16	q12.3	22	36677327	36784063	52.37	11	protein_coding	myosin, heavy chain 9, non-muscle [Source:HGNC Symbol;Acc:7579]	-1	MYH9
ENSG00000102043	0	-1	0	0	-1	0	3.258533842	3.293337556	3.155623281	3.505123773	3.574805328	3.547283749	3.046880522	3.370294806	3.332334279	3.343721315	3.641441606	3.421876913	3.55953817	3.08380473	3.291849178	3.439334688	3.446405953	3.411788714	3.073869366	2.935556036	2.932200041	3.227155972	3.469536405	3.346900438	3.224780759	2.97862289	2.900409929	3.33769094	3.230744698	3.329105814	ENSG00000102043.11	q11.2	X	63444187	63615333	39.19	5	protein_coding	myotubularin related protein 8 [Source:HGNC Symbol;Acc:16825]	-1	MTMR8
ENSG00000105376	0	-1	0	0	-1	-1	4.049168299	4.249911183	4.102186576	4.667546007	4.768633865	4.6352426	4.359100643	4.648652057	4.642150933	3.977548696	4.534453302	4.45216922	3.976744171	3.658731741	4.019049162	4.008589045	3.896618941	4.050917324	3.894027499	3.753893231	3.666120923	3.691927951	3.751711289	3.625795673	4.122219316	4.037268817	4.166608792	4.082833225	3.905971487	3.690096295	ENSG00000105376.4	p13.2	19	10400657	10407454	63.95	5	protein_coding	intercellular adhesion molecule 5, telencephalin [Source:HGNC Symbol;Acc:5348]	1	ICAM5
ENSG00000105639	0	-1	0	0	-1	0	5.164583797	4.861081397	5.139706953	4.603985622	5.01061574	5.060283326	5.018574169	5.01411213	4.690099155	5.140157675	5.1095342	5.478809066	5.112195519	4.95236603	5.583323025	5.520418753	5.368767148	5.414630585	4.564246754	4.476898694	4.673305975	4.884964206	4.964428887	4.490469601	5.058258924	5.512494251	4.749099895	5.041928636	4.90717367	4.911598496	ENSG00000105639.14	p13.11	19	17935589	17958880	54.93	7	protein_coding	Janus kinase 3 [Source:HGNC Symbol;Acc:6193]	-1	JAK3
ENSG00000106546	0	-1	0	0	-1	0	9.974475591	9.927661115	9.987145535	10.42393159	10.88448843	10.86656781	9.45304085	9.3938103	9.390124816	10.18233428	10.26283792	10.25721817	9.050963368	9.465648823	9.44683275	10.0459588	10.11209587	10.23790081	8.519544903	8.696273525	8.439545135	9.419699956	10.09814829	9.078342823	8.658439185	8.874744266	8.525746972	10.10666801	9.586055952	9.470659885	ENSG00000106546.8	p21.1	7	17338246	17385776	34.56	5	protein_coding	aryl hydrocarbon receptor [Source:HGNC Symbol;Acc:348]	1	AHR
ENSG00000112782	0	-1	0	0	-1	-1	7.872087485	7.955054701	8.004628749	8.413568965	8.454887815	8.672480994	7.66114378	7.269266553	7.413871355	8.571069515	8.592593759	8.488005564	6.97816976	7.160558488	7.230780738	7.55805482	7.837999127	7.984606076	6.719151615	6.699430136	6.598569326	6.893629532	7.378807792	6.821209461	6.715839587	6.729535744	6.696225163	7.522239577	6.883019096	7.04075316	ENSG00000112782.11	p21.1	6	45868045	46048132	42.02	8	protein_coding	chloride intracellular channel 5 [Source:HGNC Symbol;Acc:13517]	-1	CLIC5
ENSG00000117983	0	-1	0	0	-1	0	8.027372517	8.144599075	8.561368627	9.338662739	9.802098676	10.1422393	7.907671437	8.204263654	7.948531087	8.842914845	8.869862579	9.556224055	7.086344217	7.334175678	7.163143995	10.15823804	10.44508477	10.19470397	6.475058985	6.354437002	6.644925749	9.220369377	9.927383198	7.948103483	6.61064441	7.438355549	6.304109877	10.14754394	9.297733696	9.139650174	ENSG00000117983.13	p15.5	11	1244296	1283406	65.56	6	protein_coding	mucin 5B, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:7516]	1	MUC5B
ENSG00000122870	0	-1	0	0	-1	0	7.181167764	7.453869442	7.649244705	7.58857004	7.757116366	7.779886149	7.149086804	6.92535005	7.007290833	7.830106413	7.73973019	7.772428966	6.815218164	6.975112641	7.046753577	7.694760787	7.525199413	7.850718579	6.388356948	6.475850419	6.2448106	6.764137844	7.463189407	6.747660378	6.436136033	6.817436081	6.605568616	7.488463188	6.853704597	6.921620965	ENSG00000122870.7	q21.1	10	60272900	60591195	37.96	3	protein_coding	bicaudal C homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:19351]	1	BICC1
ENSG00000123384	0	-1	0	0	-1	0	12.9962301	13.07622505	13.15683802	12.86974402	12.95519844	13.16873525	13.0909618	12.98140617	13.07130174	13.24440389	13.25472204	13.54196431	12.16296789	12.09334732	12.27719084	12.47228306	12.70824185	12.75165457	11.80498463	11.72224068	11.6375551	11.7616686	12.16709935	11.5306687	11.79242038	11.9377537	11.79279628	12.54866076	11.93901776	11.82882654	ENSG00000123384.9	q13.3	12	57522276	57607134	56.25	12	protein_coding	low density lipoprotein receptor-related protein 1 [Source:HGNC Symbol;Acc:6692]	1	LRP1
ENSG00000124782	0	-1	0	0	-1	0	10.92019989	11.02265234	11.02078366	11.0572177	11.02300172	11.0916342	10.90713069	10.78769455	10.82204574	11.17788884	11.21800685	11.31700868	10.60277493	10.56198649	10.71252654	10.65514014	10.72744582	10.94495387	9.967047454	10.13608115	10.01015804	9.972717261	10.32889938	9.948845734	10.24957942	10.45737093	10.21408489	10.50562672	10.16393779	10.01996978	ENSG00000124782.15	p24.3	6	7107830	7252213	45.65	9	protein_coding	ras responsive element binding protein 1 [Source:HGNC Symbol;Acc:10449]	1	RREB1
ENSG00000129675	0	-1	0	0	-1	0	4.596714778	4.74687864	4.881215207	4.587380923	4.594277612	4.648390772	4.528696566	4.675424587	4.647723125	4.486268462	4.808062451	4.569484303	4.39869636	4.691469155	4.880841184	4.418098124	4.570995022	4.458902861	4.01321938	3.762361974	4.336854514	4.224453683	4.604357742	4.02923411	4.242879156	4.20032498	4.314979333	4.655817455	4.256928837	4.160561875	ENSG00000129675.11	q26.3	X	135747706	135864247	39.77	4	protein_coding	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6 [Source:HGNC Symbol;Acc:685]	-1	ARHGEF6
ENSG00000133808	0	-1	0	0	-1	0	6.538791407	6.368065509	6.586727968	7.006008552	7.245342934	7.331536571	6.375582757	6.281241081	6.169555725	7.236808798	6.823404052	7.471531028	5.924323376	5.956881331	6.051109369	6.499646894	6.74827211	6.750417359	5.687732582	5.504725945	5.196107512	6.264380244	6.336997145	5.892771631	5.414555107	5.732633457	5.491359636	6.477098813	6.245951341	6.075360564	ENSG00000133808.4	p15.3	11	12297627	12380691	42.24	3	protein_coding	MICAL C-terminal like [Source:HGNC Symbol;Acc:25933]	1	MICALCL
ENSG00000137642	0	-1	0	0	-1	-1	11.48389932	11.54922568	11.49465633	11.90226995	11.96886687	12.05484826	11.30243031	11.31998918	11.3085132	11.82997057	11.8787236	11.95918648	10.66981952	10.65478507	10.74040251	11.06833939	11.18520911	11.34840021	10.01144377	10.1151732	10.1091111	10.50052316	10.95151433	9.974716198	9.839687929	10.05297243	10.19760977	10.98564447	10.47533156	10.30558265	ENSG00000137642.8	q24.1	11	121322912	121504402	43.56	13	protein_coding	sortilin-related receptor, L(DLR class) A repeats containing [Source:HGNC Symbol;Acc:11185]	1	SORL1
ENSG00000146648	0	-1	0	0	-1	0	9.874387006	9.998739461	9.866320477	9.863796637	9.943977336	9.939054826	9.56899548	9.595359542	9.63070687	9.880002632	9.916166177	9.898534521	9.314498367	9.583153531	9.692276906	9.689030443	9.83568397	9.963442348	8.964978138	8.801263467	8.934642544	9.075187912	9.535639451	8.834763379	8.794460179	8.908354213	8.797168325	9.653366774	9.231929092	9.055204054	ENSG00000146648.11	p11.2	7	55086714	55324313	45.08	11	protein_coding	epidermal growth factor receptor [Source:HGNC Symbol;Acc:3236]	1	EGFR
ENSG00000149177	0	-1	0	0	-1	0	9.642365794	9.806861342	9.725389928	9.843146416	9.950720522	9.911385182	9.473097217	9.289742799	9.322379807	10.01957056	9.948444851	10.11206947	9.154159884	9.098962967	9.337354946	9.279802212	9.375613281	9.553656767	8.296823737	8.421168366	8.387281425	8.74532898	9.246832258	8.838990346	8.682631015	8.897843475	8.574799547	9.256688993	9.085245164	8.792577372	ENSG00000149177.8	p11.2	11	48002113	48189670	45.41	6	protein_coding	protein tyrosine phosphatase, receptor type, J [Source:HGNC Symbol;Acc:9673]	1	PTPRJ
ENSG00000152104	0	-1	0	0	-1	0	5.689582234	5.591820332	5.747593783	5.915886224	5.68672381	5.774250248	5.883145619	5.504789956	5.269351871	5.989561563	5.61800219	6.277179352	5.339824933	5.166164024	5.511587013	5.64108335	5.859073332	5.980710531	5.162882802	4.870218105	4.949265471	4.978767166	5.474541717	4.614244742	5.210756568	4.756997636	5.219327577	5.682817188	5.419906651	5.45462277	ENSG00000152104.7	q41	1	214522039	214725792	41.3	5	protein_coding	protein tyrosine phosphatase, non-receptor type 14 [Source:HGNC Symbol;Acc:9647]	-1	PTPN14
ENSG00000156030	0	-1	0	0	-1	0	9.864793058	9.971531136	9.992863665	10.12166707	10.32375245	10.39215539	9.924860824	9.767266523	9.829169089	10.14938017	10.12341162	10.42861902	9.429232468	9.316676685	9.569730626	9.698505319	9.801261094	9.943392933	8.979565707	8.755220435	8.670305604	8.844333631	9.276032006	8.573379672	9.042812583	9.317781097	8.95498779	9.467666153	8.987386825	8.875457716	ENSG00000156030.8	q24.3	14	74181825	74256988	51.27	11	protein_coding	ELM2 and Myb/SANT-like domain containing 1 [Source:HGNC Symbol;Acc:19853]	-1	ELMSAN1
ENSG00000156755	0	-1	0	0	-1	-1	4.467908999	5.010817403	4.879348225	5.794973165	5.86625323	5.722147438	4.678692003	4.407178983	4.666906684	5.257838631	4.990838454	5.720183274	3.935794988	4.186639824	4.159784278	5.690321472	5.428914547	5.646287654	4.212557844	3.861896686	3.957892231	4.749726747	5.122810649	4.210219473	4.379401441	4.269401621	3.910913478	5.103242793	4.805172027	4.762939345	ENSG00000156755.9	q21.11	9	69777099	69777953	47.37	2	IG_V_pseudogene	immunoglobulin kappa variable 1/OR-2 (pseudogene) [Source:HGNC Symbol;Acc:5761]	-1	IGKV1OR-2
ENSG00000159871	0	-1	0	0	-1	-1	4.268367996	4.161359677	3.984786286	3.772030486	4.18981336	4.126503115	3.796241078	3.949123011	4.088526124	4.132882333	4.053988203	4.622396626	3.3108725	3.609518238	3.461232963	3.604763049	3.811953213	3.953201569	3.33634579	3.287867845	3.233765235	3.593987092	3.65324544	3.233789079	3.467567186	3.783911983	3.269844482	3.550605896	3.531653276	3.469320458	ENSG00000159871.10	q13.31	19	44300081	44331358	45.42	8	protein_coding	LY6/PLAUR domain containing 5 [Source:HGNC Symbol;Acc:26397]	-1	LYPD5
ENSG00000163251	0	-1	0	0	-1	0	10.8677575	10.95857759	10.97320469	11.08010266	11.10277116	11.15563785	10.75134173	10.70110189	10.65475228	11.23565544	11.37351587	11.1909911	10.00795649	10.12129314	10.45853058	10.46130294	10.5237581	10.65830636	9.563381781	9.882227429	9.560390796	9.590693201	10.25584235	9.452694894	9.809082302	9.810289263	9.658686616	10.47059952	9.9206606	9.769911168	ENSG00000163251.3	q33.3	2	208627310	208634287	50.14	1	protein_coding	frizzled family receptor 5 [Source:HGNC Symbol;Acc:4043]	-1	FZD5
ENSG00000164171	0	-1	0	0	-1	0	8.696761482	8.753826881	8.965018099	8.964123874	9.244100637	9.269700713	8.598845478	8.304979714	8.225394998	9.21620086	9.032213131	8.991985743	7.837508367	8.216174025	8.116753703	8.550627973	8.649625948	8.759498347	7.218404893	7.355482758	7.356851009	8.162572958	8.57711376	7.585523048	7.382895366	7.291007162	7.206708095	8.531955068	8.028730109	8.135320551	ENSG00000164171.6	q11.2	5	52285156	52390609	38.01	6	protein_coding	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor) [Source:HGNC Symbol;Acc:6137]	1	ITGA2
ENSG00000166439	0	-1	0	0	-1	0	6.457034863	6.340691454	6.461837607	6.288818173	6.465922256	6.451576586	6.327921713	6.066815984	5.997025444	6.648514629	6.398146132	6.885772475	6.299660227	6.313695787	6.552370528	6.792418728	6.661252065	6.675287437	5.649812088	5.453177665	5.510739234	5.986902152	6.42408063	6.26958997	5.507776467	6.188878156	5.48115187	6.86857253	6.241570702	6.300353623	ENSG00000166439.5	q13.4	11	74459913	74553458	39.49	2	protein_coding	ring finger protein 169 [Source:HGNC Symbol;Acc:26961]	1	RNF169
ENSG00000169860	0	-1	0	0	-1	-1	6.031187476	6.112560047	6.212874956	6.219303819	6.157315864	6.036331477	6.150617448	5.629601911	5.831719126	6.191976184	6.331875939	6.242557836	5.048878857	5.300891345	4.999333514	5.227353723	5.39525633	5.357478886	4.475893949	4.652059028	4.634257289	4.776510107	4.927528743	4.755777381	4.768285525	4.941715231	4.775061566	5.092599602	4.910808076	4.957192056	ENSG00000169860.4	q25.2	3	152552736	152555841	50.23	1	protein_coding	purinergic receptor P2Y, G-protein coupled, 1 [Source:HGNC Symbol;Acc:8539]	1	P2RY1
ENSG00000170231	0	-1	0	0	-1	-1	5.565018101	5.615779662	5.29726231	5.608818116	5.986836991	5.513162784	4.955972331	5.358541909	5.808877851	5.800800116	5.667037514	4.864194267	4.293748797	3.726525126	3.803800728	4.187904786	3.587337853	3.975424548	3.976270111	3.635342164	3.888713026	3.650596553	3.666871574	3.562167076	3.926800744	3.975613352	3.904947538	3.557308815	3.566173075	3.684975286	ENSG00000170231.11	q33.3	5	159614374	159665742	48.54	5	protein_coding	fatty acid binding protein 6, ileal [Source:HGNC Symbol;Acc:3561]	1	FABP6
ENSG00000175040	0	-1	0	0	-1	-1	7.958064947	8.09523131	7.878063838	8.876170746	8.788005293	9.031407712	7.643911398	7.810993485	7.876635028	8.520437599	8.936647725	8.752558068	6.808997186	6.738845997	6.693515939	7.15644507	7.180699835	7.444397483	6.131474556	6.30750367	6.279955345	6.530368921	6.887659086	6.432009851	6.700816357	6.393597099	6.312447944	7.163054295	6.759253242	6.692119161	ENSG00000175040.4	q24	3	142838173	142841800	64.69	1	protein_coding	carbohydrate (N-acetylglucosamine-6-O) sulfotransferase 2 [Source:HGNC Symbol;Acc:1970]	1	CHST2
ENSG00000176692	0	-1	0	0	-1	-1	3.296544087	3.838500486	3.499541836	4.013409921	4.042153536	4.139037198	3.258999378	3.447175957	3.470119643	3.903628361	4.083616737	3.90725626	3.263063189	3.291314303	3.305416601	3.317338111	3.366074924	3.577767287	3.005973441	3.08967488	3.12921438	3.393745968	3.296912449	3.172162513	3.11601535	3.016274409	3.338653083	3.767434301	3.219685933	3.489790766	ENSG00000176692.4	q24.1	16	86600857	86602539	70.89	1	protein_coding	forkhead box C2 (MFH-1, mesenchyme forkhead 1) [Source:HGNC Symbol;Acc:3801]	1	FOXC2
ENSG00000176933	0	-1	0	0	-1	0	2.919046785	2.924854949	2.798568337	3.05952479	2.865488273	2.781247651	3.133792698	2.815346472	3.038216093	2.919239949	3.108279744	3.120350191	2.977688543	2.872544865	2.92467542	3.304228031	3.170878642	3.059731469	2.648958627	2.637665081	2.724487771	2.689351979	3.027454243	3.00681983	2.845364803	2.9551175	3.147091995	3.23114858	3.225056004	3.183788102	ENSG00000176933.4	p22.1	6	28185421	28186655	58.3	2	pseudogene	transducer of ERBB2, 2 pseudogene 1 [Source:HGNC Symbol;Acc:13986]	-1	TOB2P1
ENSG00000176994	0	-1	0	0	-1	0	7.888915772	7.737088096	8.095518193	7.686757767	7.720610004	8.022634277	7.760265718	7.432566531	7.458182347	8.091168704	7.926717526	8.268620148	7.88092541	7.733965453	8.052666486	8.099899781	8.00890489	8.323682717	7.091129421	6.589548756	6.68065393	7.348587049	7.848218517	7.523992069	7.142624034	7.555145128	6.593197969	8.014573512	7.778803892	7.52835138	ENSG00000176994.9	p11.2	17	18218624	18226517	53.62	1	protein_coding	Smith-Magenis syndrome chromosome region, candidate 8 [Source:HGNC Symbol;Acc:17921]	1	SMCR8
ENSG00000178919	0	-1	0	0	-1	0	3.936480938	4.230270385	4.367696359	4.500306447	4.284840525	4.640842736	4.168638532	4.136137891	3.866732477	4.305054502	4.665564644	4.56305519	4.111918901	4.120539929	4.143445624	4.395748037	4.452546807	4.698534303	3.728147025	3.859817783	4.000906715	3.842913686	4.158159135	3.911827958	3.750348391	4.547023984	4.027440417	4.49312014	3.993862228	3.904726595	ENSG00000178919.7	q22.33	9	100615536	100618986	61.05	1	protein_coding	forkhead box E1 (thyroid transcription factor 2) [Source:HGNC Symbol;Acc:3806]	1	FOXE1
ENSG00000179277	0	-1	0	0	-1	0	5.568381509	5.548787905	5.682128867	5.836521109	5.934397899	5.948279788	5.571914152	5.188457512	5.343379751	5.749253006	6.258878458	6.001642566	5.239085024	5.723381109	5.444600636	5.757347173	5.952845903	5.984052218	5.215056683	4.840790386	4.82285288	5.416083808	5.800599008	5.2282657	5.326247905	6.029847281	4.74345771	5.950288562	5.501826127	5.469994612	ENSG00000179277.9	p12	17	15689932	15690889	61.06	1	pseudogene	Meis homeobox 3 pseudogene 1 [Source:HGNC Symbol;Acc:7002]	1	MEIS3P1
ENSG00000181634	0	-1	0	0	-1	-1	8.17577498	8.007269796	8.348042535	7.746705935	8.220377511	8.142743438	8.140952246	7.703789837	7.815984934	8.596491948	8.163524415	8.359674974	7.343132593	7.181892208	7.660070726	7.460961042	7.453362592	7.562382685	6.666255955	6.216145621	6.350563729	6.947540443	7.115132907	6.903689933	6.691312183	6.943600864	6.498616087	7.322174051	7.078538245	7.033708542	ENSG00000181634.7	q32	9	117546915	117568406	42.56	2	protein_coding	tumor necrosis factor (ligand) superfamily, member 15 [Source:HGNC Symbol;Acc:11931]	-1	TNFSF15
ENSG00000183196	0	-1	0	0	-1	0	6.724674349	6.75012486	7.030205291	7.044782256	7.072161935	7.230142012	7.167437875	6.707069463	6.96681548	7.043701967	7.136947887	7.27851726	6.053392413	6.388183584	6.223158337	6.783826345	6.477896554	6.799766706	5.937255143	6.094538934	5.607618691	5.962430238	6.200433655	5.607747859	6.060243466	6.380196925	6.2565919	6.290980099	5.910788057	6.253617831	ENSG00000183196.4	q23.1	16	75510949	75529282	50.4	2	protein_coding	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 6 [Source:HGNC Symbol;Acc:6938]	-1	CHST6
ENSG00000183638	0	-1	0	0	-1	-1	6.638608577	6.732895484	6.813474342	7.472240505	7.677478128	7.865032249	6.514158569	6.590132393	6.40868148	7.621476084	7.662047194	7.657848961	5.189877563	5.35503592	5.724794504	6.280126477	6.195150793	6.53136492	5.354349919	4.885694027	4.942840986	5.657924232	6.130441629	5.134099549	5.080140672	5.627757075	4.951956343	6.098755574	5.788248438	5.948129428	ENSG00000183638.5	p23.1	8	10463859	10569697	50.94	2	protein_coding	retinitis pigmentosa 1-like 1 [Source:HGNC Symbol;Acc:15946]	-1	RP1L1
ENSG00000188305	0	-1	0	0	-1	0	4.22906063	4.577887561	4.799264132	4.164001909	4.298439549	4.267477461	4.810043278	4.374982262	4.720857373	4.552092442	4.732482025	4.780492821	4.459946978	4.534303933	4.985460441	4.439325224	4.439518068	4.583331406	4.715543134	4.182377621	4.38921443	3.971605867	4.102968608	3.869040268	4.289543114	4.785466922	4.450532599	4.398171578	4.157469766	4.190783942	ENSG00000188305.4	p13.3	19	2274631	2282181	59.98	2	protein_coding	chromosome 19 open reading frame 35 [Source:HGNC Symbol;Acc:24793]	-1	C19orf35
ENSG00000196428	0	-1	0	0	-1	-1	8.855886373	8.860296874	8.934234746	9.413541061	9.877924799	9.735520356	8.724536353	8.602018407	8.655917047	9.374084229	9.386148955	9.483671122	8.234771529	8.26787283	8.424067689	8.683940034	8.763517406	8.996791999	7.786149335	7.54645063	7.757705164	8.057028911	8.318706033	7.843104019	7.727468552	8.209992082	7.721894903	8.648060469	8.071624608	8.111213964	ENSG00000196428.8	q25.1	3	150126122	150184218	36.52	7	protein_coding	TSC22 domain family, member 2 [Source:HGNC Symbol;Acc:29095]	1	TSC22D2
ENSG00000204511	0	-1	0	0	-1	1	3.014081453	3.052995822	3.06525787	2.811075179	3.214918889	2.996622319	3.018695071	2.857350207	2.903013158	3.274411021	3.481553984	3.987408275	3.424936627	2.821581431	3.711365885	3.251772161	3.283955933	3.59563853	2.962511633	2.758370944	2.847143128	2.815602341	2.770033512	3.006242246	2.77532595	3.157475945	2.902003493	2.924926542	3.051847814	3.15719147	ENSG00000204511.2	p21.33	6	31496494	31498009	57.45	1	protein_coding	mitochondrial coiled-coil domain 1 [Source:HGNC Symbol;Acc:20668]	1	MCCD1
ENSG00000204876	0	-1	0	0	-1	-1	9.223150784	9.225371019	9.150777943	9.23046863	9.024712975	9.11259071	9.019092972	9.235765074	9.162522323	9.103447138	9.383552112	9.321061482	8.189947673	8.486702502	8.52593328	8.414350746	8.572323147	8.721775996	7.537407506	7.731578298	7.773794908	8.013922003	8.396261223	7.688656105	7.654847221	7.805827705	7.888794424	8.436625975	8.040431646	7.814765307	ENSG00000204876.4	q36.3	7	155755326	155759037	50.67	1	protein_coding	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E9PBC9]	1	AC021218.2
