EnsemblID	U6475-ULDM4	I6475-ILDM4	I17938-ILDM4	I6475-I17938	ULDMA_1	ULDMA_2	ULDMA_3	ULDMB_1	ULDMB_2	ULDMB_3	U6475A_1	U6475A_2	U6475A_3	U6475B_1	U6475B_2	U6475B_3	ILDMA_1	ILDMA_2	ILDMA_3	ILDMB_1	ILDMB_2	ILDMB_3	I6475A_1	I6475A_2	I6475A_3	I6475B_1	I6475B_2	I6475B_3	I1793A_1	I1793A_2	I1793A_3	I1793B_1	I1793B_2	I1793B_3	EnsembleIDversion	KaryotypeBand	ChromosomeScaffoldName	GeneStart	GeneEnd	GeneGCcontent	TranscriptCount	GeneType	GeneDescription	GeneStrand	GeneSymbol
ENSG00000092621	-1	0	0	0	6.862028207	6.767053924	7.352491279	8.124212372	8.663200237	8.856041671	6.522418477	6.709576523	6.880183812	6.995012122	7.059117373	7.168225592	8.523378803	8.610349653	8.464826757	9.173033535	8.937894297	9.133306205	8.308603374	8.380392239	8.516234422	8.76521836	9.063249234	8.453748143	8.677696995	9.034194822	8.43176572	9.325255195	9.067011872	8.903203012	ENSG00000092621.7	p12	1	120202421	120286838	44.18	7	protein_coding	phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:8923]	1	PHGDH
ENSG00000095303	-1	0	0	0	3.354353501	3.305337645	3.66389605	3.316638298	3.380641802	3.584643324	3.327057837	3.316083198	3.338878105	3.413992099	3.337446737	3.364072854	4.142982264	4.142574514	4.403361301	4.411053156	4.389176005	4.361355301	4.070756312	4.342650812	4.43828699	4.557714284	4.424033139	4.353002628	4.184152832	4.706403185	3.98571577	4.599127677	4.570494945	4.618152732	ENSG00000095303.10	q33.2	9	125132824	125157982	50.08	5	protein_coding	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase) [Source:HGNC Symbol;Acc:9604]	1	PTGS1
ENSG00000097046	-1	0	0	0	4.114913027	3.717681016	3.958154987	4.064748123	3.849960298	3.971671816	3.719401908	3.835505684	3.857313203	3.750671035	3.679426399	3.796196544	4.926324147	5.244792142	4.835045664	4.852025447	4.729711229	4.218577274	4.826896069	4.955647163	4.790305687	4.975644058	4.726691861	4.313535692	4.352659502	4.436229969	4.785677005	4.547869502	4.386784016	4.690737699	ENSG00000097046.8	p22.2	1	91966408	91991321	36.66	6	protein_coding	cell division cycle 7 [Source:HGNC Symbol;Acc:1745]	1	CDC7
ENSG00000100505	-1	0	0	0	3.530924674	3.332388662	3.655092382	3.244703203	3.462908471	3.306060076	3.254117501	3.244202351	3.397682033	3.267692654	3.331619645	3.287745163	4.079400903	3.759636669	4.185511768	3.790462804	4.303470311	4.291680171	4.222575809	4.001568845	3.930314523	4.57501123	4.561892243	4.459149264	4.125772003	4.441122134	3.661622751	4.38259494	4.472159303	4.247398406	ENSG00000100505.9	q22.1	14	51441980	51562779	40.48	6	protein_coding	tripartite motif containing 9 [Source:HGNC Symbol;Acc:16288]	-1	TRIM9
ENSG00000100583	-1	0	0	0	3.734071608	3.89642174	3.753476376	3.624546773	3.428278182	3.799908321	3.550690294	3.577421102	3.511968447	3.448725591	3.444358809	3.86704221	4.343157019	4.475953424	4.468699721	4.320310279	4.31728803	4.134433139	4.64336942	4.134314322	4.436346343	4.409715026	4.22583938	4.622501748	4.749239731	4.568024222	4.063511186	4.313142254	4.363102706	4.597723741	ENSG00000100583.4	q24.3	14	77843032	77857840	44.51	2	protein_coding	sterile alpha motif domain containing 15 [Source:HGNC Symbol;Acc:18631]	1	SAMD15
ENSG00000100916	-1	0	0	0	4.460673423	4.415909385	4.725182511	4.738777416	4.740916024	4.688067332	4.084489918	4.473838054	4.166157509	4.326197073	4.616768295	4.348514782	5.268152645	5.117382813	5.232974039	5.525109984	5.237502967	5.164758567	4.897392037	5.18061556	5.108884888	5.770064763	5.58057111	5.256331434	4.939652041	4.875167407	4.878594388	5.200292036	5.215703063	5.305289789	ENSG00000100916.9	q13.2	14	36295524	36401531	38.94	7	protein_coding	breast cancer metastasis-suppressor 1-like [Source:HGNC Symbol;Acc:20512]	1	BRMS1L
ENSG00000103021	-1	0	0	0	2.771211134	2.653877976	2.856351298	2.614411381	2.718241867	2.763960403	2.619111036	2.6141625	2.74504294	2.625958593	2.623849019	2.63622131	3.221898918	3.232144705	3.133597402	3.44631673	3.251750836	3.245074951	2.856894801	2.874166897	3.265544706	3.12763342	3.320860062	3.087959957	3.000725456	2.996616098	2.744303054	3.231074453	3.106753395	3.386397784	ENSG00000103021.5	q21	16	58265061	58317740	43.46	5	protein_coding	coiled-coil domain containing 113 [Source:HGNC Symbol;Acc:25002]	1	CCDC113
ENSG00000105419	-1	0	0	0	3.828865434	3.544387888	3.804939822	3.560348898	3.630301837	3.629075603	3.574956674	3.559567804	3.666065393	3.595786239	3.589423934	3.626096584	4.839239673	4.627523474	4.862014692	4.755004454	4.840578932	4.869035403	4.685429699	4.896657749	4.669126531	5.278042355	5.036701093	5.20396839	4.860725792	5.594719504	4.94496328	4.802581406	5.13939631	5.281723401	ENSG00000105419.13	q13.32	19	47906381	47922780	56.51	14	protein_coding	Meis homeobox 3 [Source:HGNC Symbol;Acc:29537]	-1	MEIS3
ENSG00000105711	-1	0	0	0	4.425349286	4.275890906	4.962640345	4.247151831	4.257347577	4.255705257	4.274483395	4.245679374	4.304830078	4.312829447	4.301190255	4.367481443	7.048499601	6.93415264	6.712350397	6.275913258	6.319628418	6.314242474	7.099099243	7.091195857	7.329455457	6.708418255	6.28352152	7.237125539	7.161868824	6.695181425	6.912817347	6.578140603	6.97473101	6.565253433	ENSG00000105711.6	q13.12	19	35521588	35531352	55.68	5	protein_coding	sodium channel, voltage-gated, type I, beta subunit [Source:HGNC Symbol;Acc:10586]	1	SCN1B
ENSG00000105737	-1	0	0	0	4.01814111	3.841554201	4.263078285	3.81373064	3.991717985	3.820776948	3.8995965	3.750437991	4.054261684	3.79226623	3.784934563	3.827110184	5.223225516	5.202298919	5.447501066	4.807539249	5.121264201	5.270923365	5.289881437	4.979926123	5.014975528	5.599312112	5.139101049	5.851129187	5.319209537	5.732184498	4.955650301	5.545776552	5.592911001	5.684335156	ENSG00000105737.5	q13.2	19	42502473	42573650	51.51	6	protein_coding	glutamate receptor, ionotropic, kainate 5 [Source:HGNC Symbol;Acc:4583]	-1	GRIK5
ENSG00000105825	-1	0	0	0	3.869264351	3.531057198	4.056194967	3.707395983	3.901684889	3.715929178	3.556590702	3.543701157	3.97336131	3.574146673	3.5687713	3.59990462	4.663906753	4.784212188	4.885795285	4.424587662	4.751759348	4.486183967	4.959129788	4.336356221	4.615542141	4.848411715	5.038050513	5.197486611	4.537205669	4.873769002	4.640573824	4.632931266	4.808501351	4.738542523	ENSG00000105825.7	q21.3	7	93514709	93520303	39.34	4	protein_coding	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:11761]	-1	TFPI2
ENSG00000106066	-1	0	0	0	4.69105174	5.111335483	4.601537943	4.845491315	5.036035235	4.952891554	4.517737609	4.467221046	4.643253289	4.658299849	4.735007011	4.26073247	5.491706706	5.483150023	5.313389933	4.604587846	4.865271214	5.054917196	5.495616547	5.142978696	5.311054754	5.399552606	5.322122624	5.694943436	5.282653185	5.710888481	4.962260329	5.377509577	5.415115825	5.355023058	ENSG00000106066.9	p14.3	7	29034847	29235067	41	12	protein_coding	carboxypeptidase, vitellogenic-like [Source:HGNC Symbol;Acc:14399]	-1	CPVL
ENSG00000106633	-1	0	0	0	4.166227357	4.0627622	4.184681805	4.096002917	4.171142695	4.036947439	4.053751126	4.027984765	4.159086724	4.088128147	4.07768527	4.137248917	6.540198551	6.341974493	6.418817692	5.835202917	5.953920992	5.957387628	6.312260509	5.789477966	5.742830943	6.377626632	5.943255831	6.82455295	6.319460849	6.716663211	6.013723951	6.180022382	6.583304946	6.641024463	ENSG00000106633.11	p13	7	44183872	44237769	49.97	8	protein_coding	glucokinase (hexokinase 4) [Source:HGNC Symbol;Acc:4195]	-1	GCK
ENSG00000107623	-1	0	0	0	2.119599791	2.07555741	2.546184688	2.079166875	2.18459506	2.080209205	2.082534807	2.078988514	2.086400731	2.087441759	2.085930071	2.094795439	2.277015401	2.517950144	2.338404502	2.632776679	2.744461209	2.894421099	2.152410059	2.263811135	2.369427261	2.18325971	2.712085031	2.171807916	2.297749974	2.462353641	2.31605149	2.654777286	2.600124699	2.384510884	ENSG00000107623.4	q11.22	10	48425815	48438976	52.67	1	protein_coding	growth differentiation factor 10 [Source:HGNC Symbol;Acc:4215]	-1	GDF10
ENSG00000108551	-1	0	0	0	6.051238934	6.156142292	6.142090062	6.423322124	6.660372425	6.606977902	6.142476285	6.167262655	6.301514732	6.148458589	6.236078551	6.244417394	9.90546726	9.786394837	9.658620941	9.785721797	9.883459532	9.737339609	9.909471647	9.661938927	9.883341627	10.35043486	9.805957663	10.51669597	9.871941077	9.838981259	9.849324374	9.974039993	10.3286694	10.33373945	ENSG00000108551.4	p11.2	17	17397751	17399709	62.89	2	protein_coding	RAS, dexamethasone-induced 1 [Source:HGNC Symbol;Acc:15828]	-1	RASD1
ENSG00000108691	-1	0	0	0	5.15333577	4.641101569	5.621814003	4.692432271	4.454826151	4.809351014	4.704305735	4.555479577	4.465760403	4.393364905	4.375685742	4.038515611	4.935595136	5.077158943	5.034956133	5.689362091	5.69727824	5.344905652	4.787761312	5.041196195	4.79080852	5.79559584	5.850028745	5.138156096	4.967414353	4.495648134	4.770340788	5.500053107	5.010693607	5.128217242	ENSG00000108691.5	q12	17	32582304	32584222	45.49	3	protein_coding	chemokine (C-C motif) ligand 2 [Source:HGNC Symbol;Acc:10618]	1	CCL2
ENSG00000111452	-1	0	0	0	3.778163804	3.495225611	3.95166711	3.510414738	3.515581	3.514746846	3.52432908	3.509671067	3.540015308	3.544190027	3.53812116	3.573129783	5.091274769	4.770922178	4.926626914	4.671075351	4.983034072	4.517657122	4.655260647	4.747160381	4.436175383	5.055584703	4.710357207	5.331861933	4.823977368	5.266557247	4.559013326	4.579984747	5.249684211	4.809756532	ENSG00000111452.8	q24.33	12	131438452	131626014	51.87	16	protein_coding	G protein-coupled receptor 133 [Source:HGNC Symbol;Acc:19893]	1	GPR133
ENSG00000112210	-1	0	0	0	4.633040661	4.329394179	4.559117072	4.306609928	4.553267084	4.568761934	4.1592507	4.397738544	4.310518741	3.97944915	3.871184256	4.09343943	4.339308913	4.611689864	4.285993281	4.624480506	4.343166929	4.650064335	4.221338948	4.654968101	3.994127628	4.710333459	4.603974704	4.766594273	4.551143059	4.284955042	4.531349956	4.286445116	4.544749909	4.388365067	ENSG00000112210.7	p11.2	6	57053607	57087078	37.97	2	protein_coding	RAB23, member RAS oncogene family [Source:HGNC Symbol;Acc:14263]	-1	RAB23
ENSG00000112742	-1	0	0	0	2.556937372	2.448413087	2.568867886	2.549727429	2.514646585	2.468028274	2.37135863	2.506815583	2.436792704	2.376860635	2.375164985	2.385117569	3.003960835	2.82386794	2.573679872	3.026031927	2.746509522	2.770780793	2.69716613	2.724578002	2.611846449	2.808351544	3.007095251	2.537633458	2.850631477	2.452714702	2.596414824	2.79357885	2.8896924	2.982874863	ENSG00000112742.5	q14.1	6	80713604	80752244	34.98	10	protein_coding	TTK protein kinase [Source:HGNC Symbol;Acc:12401]	1	TTK
ENSG00000113368	-1	0	0	0	5.423035829	5.487083749	5.310359846	5.722546565	5.920179959	6.022574773	5.028931308	5.178026916	5.252555181	5.061150291	5.412681265	5.481691764	6.64715323	6.566489748	6.224079132	6.433063689	6.450191495	6.34939324	6.312569229	6.046545569	6.336520108	6.513362894	6.605189095	6.644851978	6.088807043	6.199409791	6.044270268	6.523475194	6.607673059	6.333509415	ENSG00000113368.7	q23.2	5	126112315	126172712	42.33	9	protein_coding	lamin B1 [Source:HGNC Symbol;Acc:6637]	1	LMNB1
ENSG00000116962	-1	0	0	0	4.507572028	3.602638917	4.137575777	3.968060683	4.048724577	3.726484082	3.547182731	3.75529331	4.173967642	3.688064578	3.498457982	3.67213498	4.036456353	4.093170531	4.377872295	4.619397434	4.505008872	4.416581624	4.048332875	4.04501782	4.079906922	4.623025257	4.598554044	4.554700319	3.96129042	4.60429712	3.874531221	4.553685321	4.727275584	4.621130523	ENSG00000116962.10	q42.3	1	236139130	236228462	44.98	2	protein_coding	nidogen 1 [Source:HGNC Symbol;Acc:7821]	-1	NID1
ENSG00000118513	-1	0	0	0	4.155636861	4.479408118	4.23312341	4.517034458	4.663214164	4.814764168	4.207720651	4.126826795	4.105477745	4.524851643	4.01351072	4.035391614	4.728884918	4.82464944	4.770326638	4.661623106	4.894556614	4.716617562	4.521503123	4.459210182	4.415818286	4.42228051	4.975815376	4.479594664	4.18600456	4.444427726	4.358006213	4.358743303	4.595806483	4.789091686	ENSG00000118513.14	q23.3	6	135502453	135540311	39.74	40	protein_coding	v-myb avian myeloblastosis viral oncogene homolog [Source:HGNC Symbol;Acc:7545]	1	MYB
ENSG00000119508	-1	0	0	0	3.603765518	3.505016551	3.833621179	3.781220899	3.924766723	3.837713417	3.531377897	3.518077824	3.545660299	3.54946967	3.543933044	3.660527217	4.437005732	4.688159832	4.489013835	4.741933673	4.678359421	4.730516282	4.579706337	4.59855182	4.571314864	4.983511391	4.919435458	4.917990574	4.287469187	5.274790775	4.720620713	4.873596045	4.801694462	5.123791234	ENSG00000119508.13	q22.33	9	102584137	102629173	42.99	3	protein_coding	nuclear receptor subfamily 4, group A, member 3 [Source:HGNC Symbol;Acc:7982]	1	NR4A3
ENSG00000120738	-1	0	0	0	7.378606271	7.225780043	7.547362668	7.849144981	8.865818973	8.362847754	7.321037706	7.007422959	7.178103294	7.449093458	7.779782327	7.470667798	8.710010693	9.006870441	8.863298507	8.682879056	8.710586549	8.804766047	8.548032937	8.198794096	8.350956379	8.939756535	9.147366123	9.600286487	8.655904162	8.878468859	8.420929415	8.975795813	9.034751433	9.042241249	ENSG00000120738.7	q31.2	5	137801179	137805004	56.56	1	protein_coding	early growth response 1 [Source:HGNC Symbol;Acc:3238]	1	EGR1
ENSG00000123700	-1	0	0	0	3.874484898	3.938179002	4.082397749	3.964641948	4.578167367	4.246168752	3.708975163	3.759842771	3.917234776	3.886525701	3.911995959	3.857831717	3.845697341	4.141508594	4.294134873	4.437586228	4.387998314	4.626322772	3.966766315	3.953890647	3.845989952	4.352634616	4.595614038	4.314405033	3.845082266	4.485744116	4.162042169	4.391292386	4.399413387	4.502186627	ENSG00000123700.4	q24.3	17	68164814	68176189	41.95	2	protein_coding	potassium inwardly-rectifying channel, subfamily J, member 2 [Source:HGNC Symbol;Acc:6263]	1	KCNJ2
ENSG00000124813	-1	0	0	0	3.356349261	3.200247	3.659647088	3.314779753	3.41244286	3.41039208	3.239136851	3.168449697	3.260155203	3.380441183	3.130366012	3.231045167	3.426110142	3.332192581	3.666919934	4.297926303	4.185275408	4.274952268	3.613426671	3.7473287	3.523458212	4.154920459	4.076147331	4.054753334	3.567655945	3.715808392	3.64115775	4.021441079	4.220137192	4.199553585	ENSG00000124813.16	p21.1	6	45295894	45632086	40.23	12	protein_coding	runt-related transcription factor 2 [Source:HGNC Symbol;Acc:10472]	1	RUNX2
ENSG00000126259	-1	0	0	0	4.045342763	4.051540185	3.9749047	4.217401244	4.234602014	4.47415506	3.914281718	3.835155059	4.061767743	3.94358375	4.166221892	4.313530604	5.326095079	5.263080008	5.421979022	5.393238344	5.402807253	5.417381239	5.066327702	4.918417059	5.138760561	5.296781993	5.158598161	5.348175248	5.319795086	4.954024808	5.281779025	5.339447052	5.389835651	5.587258488	ENSG00000126259.15	q13.12	19	36346763	36358011	56.46	5	protein_coding	kin of IRRE like 2 (Drosophila) [Source:HGNC Symbol;Acc:18816]	1	KIRREL2
ENSG00000126882	-1	0	0	0	2.856297938	2.8932383	2.967621154	2.946583472	3.262632382	2.911488834	2.87559229	2.866454661	2.935818876	2.888307003	2.884381234	2.843031822	3.57874164	3.274396793	3.160977251	3.295924614	3.035838959	3.396092009	3.410536574	3.565232007	3.325084231	3.064547288	3.393083634	3.105605694	3.27030449	3.712038979	3.505372697	3.09903747	3.305235979	3.394047273	ENSG00000126882.8	q34.13	9	134133463	134151934	53.88	4	protein_coding	family with sequence similarity 78, member A [Source:HGNC Symbol;Acc:25465]	-1	FAM78A
ENSG00000130775	-1	0	0	0	4.748146455	4.60008696	5.032107084	4.499858537	4.619722007	4.756673819	4.592428821	4.441453587	4.574052061	4.761391185	4.433712959	4.578800714	6.823482358	6.482984577	6.707655968	6.917995361	6.832137204	6.553807727	7.111719823	7.149145703	6.790640714	7.096588515	6.468739477	6.953895236	7.054690561	6.981836818	6.780761501	6.751003958	6.954305704	7.108242928	ENSG00000130775.11	p35.3	1	28199055	28213196	54.04	11	protein_coding	thymocyte selection associated family member 2 [Source:HGNC Symbol;Acc:16839]	1	THEMIS2
ENSG00000133107	-1	0	0	0	3.114310662	2.832044615	3.043501561	2.841358935	2.84454035	2.844026225	2.849942334	2.840901525	2.935166917	2.862272811	2.858495565	2.880391125	3.418045327	3.137034039	3.375984368	3.728071319	3.801323787	3.527483549	3.194049529	3.060711427	3.051131569	4.011237788	4.054663876	4.372075601	3.499572745	3.406578448	3.287787979	4.162596054	4.366074441	4.263192957	ENSG00000133107.10	q13.3	13	38210773	38444562	35.22	11	protein_coding	transient receptor potential cation channel, subfamily C, member 4 [Source:HGNC Symbol;Acc:12336]	-1	TRPC4
ENSG00000135069	-1	0	0	0	5.487264744	5.871589597	6.166161338	7.130379567	7.638889435	7.595665911	5.455461291	5.406719996	5.280918334	5.296269833	5.178078197	5.211122681	6.353246256	6.533584766	6.187357183	6.27636963	6.488429971	6.37056029	6.093906319	5.767527239	6.174660699	6.396864644	6.634572906	6.334233687	6.056363928	5.870979469	5.747050688	6.871980692	6.748785269	6.78575136	ENSG00000135069.9	q21.2	9	80912059	80945009	45.59	2	protein_coding	phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:19129]	1	PSAT1
ENSG00000135338	-1	0	0	0	4.294158967	4.10926553	4.243790648	4.194251227	4.582995481	4.995282541	4.074762851	4.277632762	4.325984492	3.975411138	4.161109713	4.092102618	5.350134843	5.401546219	5.258210542	5.51333428	5.43004126	5.601605466	5.11164248	4.782092693	5.352866833	5.650260803	5.867642507	5.789928843	5.672980501	5.876520426	5.154398137	5.639934084	5.738925525	5.41516636	ENSG00000135338.9	q14.1	6	80194708	80247175	34.98	3	protein_coding	Leber congenital amaurosis 5 [Source:HGNC Symbol;Acc:31923]	-1	LCA5
ENSG00000135744	-1	0	0	0	6.879067458	6.898946682	6.872878286	6.994724461	6.972058837	6.987642141	6.848816678	6.907409418	6.914976539	6.847093022	6.912155834	6.965194078	10.84430729	10.52630439	10.98751429	10.72758277	10.83141853	10.77882124	10.94619312	10.7684901	10.93995	11.52730347	10.93856089	11.58513873	11.335215	11.63438746	11.05434531	11.10980066	11.57073866	11.58789534	ENSG00000135744.7	q42.2	1	230838269	230850043	53.69	1	protein_coding	angiotensinogen (serpin peptidase inhibitor, clade A, member 8) [Source:HGNC Symbol;Acc:333]	-1	AGT
ENSG00000135902	-1	0	0	0	2.913959205	2.868637846	3.164940182	2.979119949	2.877834624	2.877454172	2.881842639	2.875145667	2.954575248	2.891062374	2.88822766	2.904784332	3.614008999	3.809554899	3.625722343	3.553892922	3.496006606	3.814568859	3.363384339	3.414696426	3.425359579	3.742077458	3.686220924	3.503943377	3.610554549	3.42044227	3.351705636	3.629973458	3.69806469	3.606281784	ENSG00000135902.5	q37.1	2	233390703	233401377	56.16	8	protein_coding	cholinergic receptor, nicotinic, delta (muscle) [Source:HGNC Symbol;Acc:1965]	1	CHRND
ENSG00000138182	-1	0	0	0	4.722625932	4.470168809	4.758269942	4.664375131	4.886940435	4.940057913	4.20785536	4.285124621	4.455490009	4.154275482	4.143079729	4.887923124	5.147094773	5.375347325	5.157349569	5.453623034	5.310830878	5.264754966	4.704051676	4.575794743	4.673145747	5.265668968	5.4734956	5.052043151	4.550334784	5.084970642	4.332719643	5.789856204	5.254569551	5.08372791	ENSG00000138182.10	q23.31	10	91461367	91534700	35.15	6	protein_coding	kinesin family member 20B [Source:HGNC Symbol;Acc:7212]	1	KIF20B
ENSG00000139364	-1	0	0	0	4.327394467	3.93894983	4.353356708	4.206283532	4.105934469	4.040250617	3.987786258	3.963344708	4.013622809	4.020446864	4.088084011	4.067203709	5.861774081	5.835691655	6.283239956	5.436903865	6.061554764	5.310492907	5.792935274	5.486834603	5.708170811	6.418272133	6.063833138	6.809944211	6.131321022	6.092740869	5.872266725	6.23303308	6.771247192	6.429107584	ENSG00000139364.6	q24.31	12	125671382	126146917	43.9	5	protein_coding	transmembrane protein 132B [Source:HGNC Symbol;Acc:29397]	1	TMEM132B
ENSG00000139626	-1	0	0	0	3.630035788	3.933117802	4.235366028	4.019735765	4.067009608	3.981280506	3.454201172	3.625726358	3.936494914	3.784946121	3.678902059	3.993476588	4.255546691	4.134210607	4.078352303	4.583770954	4.370930056	4.221970657	3.946755599	3.980963317	4.0146355	4.555147386	4.144190555	4.327571145	4.089532248	4.15585559	3.934447862	4.221127902	4.02376606	4.316291222	ENSG00000139626.11	q13.13	12	53585102	53601091	51.11	15	protein_coding	integrin, beta 7 [Source:HGNC Symbol;Acc:6162]	-1	ITGB7
ENSG00000141682	-1	0	0	0	4.700898047	4.450297331	4.463954891	4.997316343	6.035735805	5.820167504	4.656045938	4.601367934	4.46057304	4.834223878	4.842450881	4.544911946	5.250735342	5.919187783	5.474118031	5.687143986	5.483729359	5.591142135	5.297723323	5.239247584	5.463202874	5.660400372	5.869803668	5.864845229	5.445616867	5.040687325	5.335920616	5.394491428	5.770749171	5.593361344	ENSG00000141682.11	q21.32	18	57567180	57571538	39.83	3	protein_coding	phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:9108]	1	PMAIP1
ENSG00000143603	-1	0	0	0	3.087246279	2.812384867	3.234445714	2.81862388	2.820771286	2.820423699	2.8244364	2.818315817	2.895182207	2.832889795	2.830287452	2.845525504	3.508866995	3.482790161	3.848438164	3.307927674	3.432737285	3.51049627	3.37806392	3.195418003	3.214814605	3.434849774	3.464143393	3.69728707	3.363663933	3.771262878	3.01031766	3.352020525	3.705651664	3.677872465	ENSG00000143603.14	q21.3	1	154669931	154842756	48.86	4	protein_coding	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 [Source:HGNC Symbol;Acc:6292]	-1	KCNN3
